Crash Number,City Town Name,Crash Date,Crash Status,Crash Time,Number of Vehicles,Total Fatalities,County Name,Hit and Run,Vehicle Sequence of Events (All Vehicles),Latitude,Longitude,Street Number,Roadway,Near Intersection Roadway,Vehicle Unit Number,Vehicle Make,Vehicle Model,Vehicle Model Year,Driver Violation Code,Person Number,Age,Ejected Description,Injury Type,Person Type,Sex
4133595,FALL RIVER,01/03/2016,Closed,6:01 PM,1.0,0.0,BRISTOL,No hit and run, V1:(Collision with pedestrian),41.69807871,-71.14730223,66, PLYMOUTH AVE,,1.0,CHEV,LUMINA,2008.0,,1.0,32.0,Not ejected,No injury,Driver,M - Male
4133595,FALL RIVER,01/03/2016,Closed,6:01 PM,1.0,0.0,BRISTOL,No hit and run, V1:(Collision with pedestrian),41.69807871,-71.14730223,66, PLYMOUTH AVE,,,,,,,2.0,56.0,,Non-fatal injury - Incapacitating,Vulnerable User,M - Male
4133704,BRAINTREE,01/12/2016,Closed,7:07 AM,2.0,0.0,NORFOLK,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),,,, WASHINGTON STREET Rte SR37 N,,1.0,CHRY,,2001.0,,1.0,53.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4133704,BRAINTREE,01/12/2016,Closed,7:07 AM,2.0,0.0,NORFOLK,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),,,, WASHINGTON STREET Rte SR37 N,,2.0,HOND,,2008.0,,2.0,69.0,Not ejected,No injury,Driver,F - Female
4133751,WOBURN,01/06/2016,Closed,9:49 AM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.48832803,-71.16854072,, WINN ST / THISTLE RD,,1.0,NISS,,2010.0,(89 4),1.0,84.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4133751,WOBURN,01/06/2016,Closed,9:49 AM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.48832803,-71.16854072,, WINN ST / THISTLE RD,,2.0,CHEV,,1999.0,,2.0,50.0,Not ejected,No injury,Driver,M - Male
4134133,PITTSFIELD,01/08/2016,Closed,11:54 AM,2.0,0.0,BERKSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.47926658,-73.27029898,487, PECKS RD,,1.0,HOND,,2005.0,,1.0,27.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4134133,PITTSFIELD,01/08/2016,Closed,11:54 AM,2.0,0.0,BERKSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.47926658,-73.27029898,487, PECKS RD,,2.0,,,2011.0,,2.0,19.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4134223,GLOUCESTER,01/11/2016,Closed,1:35 PM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.67714992,-70.66002142,1048, WASHINGTON ST,,1.0,TOYT,,2007.0,,1.0,38.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4134223,GLOUCESTER,01/11/2016,Closed,1:35 PM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.67714992,-70.66002142,1048, WASHINGTON ST,,2.0,,,2014.0,,2.0,58.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4134285,BRAINTREE,01/13/2016,Closed,12:58 PM,2.0,0.0,NORFOLK,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.16980595,-71.00818593,2099, WASHINGTON ST,,1.0,FORD,,2007.0,,1.0,28.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4134285,BRAINTREE,01/13/2016,Closed,12:58 PM,2.0,0.0,NORFOLK,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.16980595,-71.00818593,2099, WASHINGTON ST,,2.0,FORD,,1993.0,,2.0,23.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4134286,WAKEFIELD,01/11/2016,Closed,5:57 AM,1.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with pedestrian),42.50363316,-71.07057937,, MAIN ST / ALBION ST,,1.0,HYUN,,2007.0,"(89 11),(90 14)",1.0,32.0,Not ejected,No injury,Driver,M - Male
4134286,WAKEFIELD,01/11/2016,Closed,5:57 AM,1.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with pedestrian),42.50363316,-71.07057937,, MAIN ST / ALBION ST,,,,,,,2.0,61.0,,Non-fatal injury - Incapacitating,Vulnerable User,M - Male
4134374,CONCORD,01/01/2016,Closed,11:42 AM,2.0,0.0,MIDDLESEX,No hit and run," V1:(Cross median or centerline),(Collision with motor vehicle in traffic),(Ran off road left),(Collision with other fixed object(wall, building, tunnel, etc.)) V2:(Collision with motor vehicle in traffic)",42.45647912,-71.39111759,1191, MAIN ST,,1.0,NISS,,2011.0,,1.0,22.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4134374,CONCORD,01/01/2016,Closed,11:42 AM,2.0,0.0,MIDDLESEX,No hit and run," V1:(Cross median or centerline),(Collision with motor vehicle in traffic),(Ran off road left),(Collision with other fixed object(wall, building, tunnel, etc.)) V2:(Collision with motor vehicle in traffic)",42.45647912,-71.39111759,1191, MAIN ST,,2.0,VOLK,PASSAT,2015.0,,2.0,55.0,Not ejected,No injury,Driver,F - Female
4134692,ANDOVER,01/10/2016,Closed,1:27 PM,2.0,0.0,ESSEX,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with pedestrian) V2:(Collision with motor vehicle in traffic)",42.69023506,-71.20634285,, Rte 93 S, UNKNOWN,1.0,JEEP,,2010.0,"(90 24 E),(90 24L A),(94C 34 A)",1.0,51.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4134692,ANDOVER,01/10/2016,Closed,1:27 PM,2.0,0.0,ESSEX,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with pedestrian) V2:(Collision with motor vehicle in traffic)",42.69023506,-71.20634285,, Rte 93 S, UNKNOWN,2.0,HYUNDAI,,2011.0,,2.0,27.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4135097,HARVARD,01/13/2016,Closed,12:24 AM,1.0,0.0,WORCESTER,No hit and run," V1:(Ran off road right),(Collision with guardrail)",42.50642536,-71.57466951,71, WHITNEY RD,,1.0,MAZD,,2007.0,,1.0,19.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4135132,BROCKTON,01/13/2016,Closed,1:22 AM,1.0,0.0,PLYMOUTH,No hit and run," V1:(Ran off road right),(Collision with utility pole)",42.08937993,-71.06627206,1127, PLEASANT STREET,,1.0,FORD,CROVIC,2011.0,,1.0,34.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4135137,NORTH ADAMS,01/13/2016,Closed,4:03 PM,2.0,0.0,BERKSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.69796994,-73.14211991,225, STATE ROAD,,1.0,HYUN,SANTFE,2005.0,,1.0,19.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4135137,NORTH ADAMS,01/13/2016,Closed,4:03 PM,2.0,0.0,BERKSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.69796994,-73.14211991,225, STATE ROAD,,2.0,INTL,BUS,2012.0,,2.0,65.0,Not ejected,No injury,Driver,M - Male
4135456,FRAMINGHAM,01/04/2016,Closed,5:08 PM,1.0,0.0,MIDDLESEX,, V1:(Collision with pedestrian),42.29704575,-71.48345895,, WORCESTER RD Rte 9 W  / CALIFORNIA AVENUE,,1.0,NISSAN,,2011.0,,1.0,24.0,Not ejected,No injury,Driver,
4135456,FRAMINGHAM,01/04/2016,Closed,5:08 PM,1.0,0.0,MIDDLESEX,, V1:(Collision with pedestrian),42.29704575,-71.48345895,, WORCESTER RD Rte 9 W  / CALIFORNIA AVENUE,,,,,,,2.0,,,Non-fatal injury - Incapacitating,Vulnerable User,Not reported
4135456,FRAMINGHAM,01/04/2016,Closed,5:08 PM,1.0,0.0,MIDDLESEX,, V1:(Collision with pedestrian),42.29704575,-71.48345895,, WORCESTER RD Rte 9 W  / CALIFORNIA AVENUE,,,,,,,5.0,34.0,,Non-fatal injury - Incapacitating,Vulnerable User,Not reported
4135538,STONEHAM,01/08/2016,Closed,6:15 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.47199225,-71.10945311,, Rte 93 S, UNKNOWN,1.0,PONTIAC,,2005.0,,1.0,27.0,Not ejected,No injury,Driver,F - Female
4135538,STONEHAM,01/08/2016,Closed,6:15 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.47199225,-71.10945311,, Rte 93 S, UNKNOWN,2.0,NISS,VERSA,2015.0,,2.0,56.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4135564,HUDSON,01/14/2016,Closed,9:05 AM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.36687932,-71.59428126,, Rte 495 S, UNKNOWN,1.0,ACURA,,2008.0,,1.0,30.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4135564,HUDSON,01/14/2016,Closed,9:05 AM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.36687932,-71.59428126,, Rte 495 S, UNKNOWN,1.0,ACURA,,2008.0,,2.0,41.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,F - Female
4135564,HUDSON,01/14/2016,Closed,9:05 AM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.36687932,-71.59428126,, Rte 495 S, UNKNOWN,2.0,SUBA,CROSST,2014.0,,3.0,60.0,Not ejected,No injury,Driver,M - Male
4135638,WILMINGTON,01/05/2016,Closed,7:07 AM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.53770533,-71.1352431,, Rte 93 S, UNKNOWN,1.0,CHEVROLET,,2015.0,,1.0,41.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4135638,WILMINGTON,01/05/2016,Closed,7:07 AM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.53770533,-71.1352431,, Rte 93 S, UNKNOWN,2.0,,,2006.0,(720CMR906 9),2.0,51.0,Not ejected,No injury,Driver,F - Female
4135844,FALMOUTH,01/04/2016,Closed,4:22 PM,3.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),41.62477715,-70.54972933,, Rte 151 / SANDWICH ROAD,,1.0,GMC,,1997.0,(89 8),1.0,28.0,Not ejected,Non-fatal injury - Possible,Driver,M - Male
4135844,FALMOUTH,01/04/2016,Closed,4:22 PM,3.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),41.62477715,-70.54972933,, Rte 151 / SANDWICH ROAD,,2.0,TOYT,,2007.0,,2.0,35.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4135844,FALMOUTH,01/04/2016,Closed,4:22 PM,3.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),41.62477715,-70.54972933,, Rte 151 / SANDWICH ROAD,,3.0,CHEV,,2003.0,,3.0,85.0,Not ejected,No injury,Driver,F - Female
4135846,FALMOUTH,01/05/2016,Closed,10:08 AM,2.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),,,, RT 151,,1.0,MERC,,1999.0,"(90 23),(90 34)",1.0,44.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4135846,FALMOUTH,01/05/2016,Closed,10:08 AM,2.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),,,, RT 151,,1.0,MERC,,1999.0,,2.0,49.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,M - Male
4135846,FALMOUTH,01/05/2016,Closed,10:08 AM,2.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),,,, RT 151,,2.0,MAZD,,2004.0,"(89 04B),(90 24)",3.0,83.0,Partially ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4135886,WAKEFIELD,01/15/2016,Closed,9:44 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.51458096,-71.0495258,, LOWELL ST / SALEM ST,,1.0,JEEP,,2012.0,,1.0,17.0,Not ejected,No injury,Driver,M - Male
4135886,WAKEFIELD,01/15/2016,Closed,9:44 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.51458096,-71.0495258,, LOWELL ST / SALEM ST,,1.0,JEEP,,2012.0,,2.0,17.0,Not ejected,No injury,Passenger,M - Male
4135886,WAKEFIELD,01/15/2016,Closed,9:44 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.51458096,-71.0495258,, LOWELL ST / SALEM ST,,1.0,JEEP,,2012.0,,3.0,17.0,Not ejected,Non-fatal injury - Possible,Passenger,M - Male
4135886,WAKEFIELD,01/15/2016,Closed,9:44 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.51458096,-71.0495258,, LOWELL ST / SALEM ST,,1.0,JEEP,,2012.0,,4.0,18.0,Not ejected,Non-fatal injury - Possible,Passenger,M - Male
4135886,WAKEFIELD,01/15/2016,Closed,9:44 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.51458096,-71.0495258,, LOWELL ST / SALEM ST,,1.0,JEEP,,2012.0,,5.0,17.0,Not ejected,Non-fatal injury - Non-incapacitating,Passenger,M - Male
4135886,WAKEFIELD,01/15/2016,Closed,9:44 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.51458096,-71.0495258,, LOWELL ST / SALEM ST,,1.0,JEEP,,2012.0,,6.0,17.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,M - Male
4135886,WAKEFIELD,01/15/2016,Closed,9:44 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.51458096,-71.0495258,, LOWELL ST / SALEM ST,,2.0,LINC,MKZ,2015.0,,7.0,17.0,Not ejected,Non-fatal injury - Possible,Passenger,F - Female
4135886,WAKEFIELD,01/15/2016,Closed,9:44 PM,2.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.51458096,-71.0495258,, LOWELL ST / SALEM ST,,2.0,LINC,MKZ,2015.0,(89 9),8.0,18.0,Not ejected,No injury,Driver,M - Male
4135895,HADLEY,01/01/2016,Closed,12:54 AM,1.0,0.0,HAMPSHIRE,No hit and run," V1:(Ran off road right),(Collision with utility pole)",42.36275533,-72.57051048,62, ROCKY HILL RD,,1.0,NISS,,2011.0,"(90 17),(90 24),(90 24(2)(A))",1.0,21.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4136139,READING,01/18/2016,Closed,3:15 PM,1.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with pedestrian),42.53077572,-71.11652625,, LOWELL STREET / BOND STREET,,,,,,,1.0,89.0,,Fatal injury (K),Vulnerable User,M - Male
4136139,READING,01/18/2016,Closed,3:15 PM,1.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with pedestrian),42.53077572,-71.11652625,, LOWELL STREET / BOND STREET,,1.0,HOLD,CONSTR,2013.0,,2.0,64.0,Not ejected,No injury,Driver,M - Male
4136147,HADLEY,01/01/2016,Closed,1:10 AM,2.0,0.0,HAMPSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.37320931,-72.54594121,, PLAINVILLE ROAD / ROCKY HILL ROAD,,1.0,FORD,TAURUS,2008.0,(90 24),1.0,24.0,Not reported,Not reported,Driver,M - Male
4136147,HADLEY,01/01/2016,Closed,1:10 AM,2.0,0.0,HAMPSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.37320931,-72.54594121,, PLAINVILLE ROAD / ROCKY HILL ROAD,,2.0,NISS,ALTIMA,2011.0,"(90 17),(90 24),(90 24(2)(A))",2.0,21.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4136147,HADLEY,01/01/2016,Closed,1:10 AM,2.0,0.0,HAMPSHIRE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.37320931,-72.54594121,, PLAINVILLE ROAD / ROCKY HILL ROAD,,1.0,FORD,TAURUS,2008.0,,3.0,24.0,Not ejected,Non-fatal injury - Non-incapacitating,Passenger,M - Male
4136342,NEW SALEM,01/06/2016,Closed,2:05 AM,1.0,0.0,FRANKLIN,No hit and run," V1:(Ran off road left),(Collision with tree)",42.52108571,-72.33793733,139, NORTH MAIN STREET Rte UNKNOW,,1.0,HONDA,,2000.0,"(90 13A),(90 17 A)",1.0,25.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4136367,WEST SPRINGFIELD,01/08/2016,Closed,3:39 PM,3.0,1.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.15442394,-72.63824479,, RAMP-RT 90 WB TO RTS 91/5, RAMP-RT 90 EB TO RTS 91/5,1.0,FORD,,2001.0,,1.0,84.0,Not ejected,Fatal injury (K),Driver,M - Male
4136367,WEST SPRINGFIELD,01/08/2016,Closed,3:39 PM,3.0,1.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.15442394,-72.63824479,, RAMP-RT 90 WB TO RTS 91/5, RAMP-RT 90 EB TO RTS 91/5,2.0,TOYOTA,,2013.0,,2.0,63.0,Not ejected,No injury,Driver,M - Male
4136367,WEST SPRINGFIELD,01/08/2016,Closed,3:39 PM,3.0,1.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.15442394,-72.63824479,, RAMP-RT 90 WB TO RTS 91/5, RAMP-RT 90 EB TO RTS 91/5,2.0,TOYOTA,,2013.0,,3.0,,Not ejected,No injury,Passenger,F - Female
4136367,WEST SPRINGFIELD,01/08/2016,Closed,3:39 PM,3.0,1.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.15442394,-72.63824479,, RAMP-RT 90 WB TO RTS 91/5, RAMP-RT 90 EB TO RTS 91/5,3.0,CHEV,TAHK15,2010.0,,4.0,45.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4136367,WEST SPRINGFIELD,01/08/2016,Closed,3:39 PM,3.0,1.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.15442394,-72.63824479,, RAMP-RT 90 WB TO RTS 91/5, RAMP-RT 90 EB TO RTS 91/5,3.0,CHEV,TAHK15,2010.0,,5.0,61.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,F - Female
4136367,WEST SPRINGFIELD,01/08/2016,Closed,3:39 PM,3.0,1.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.15442394,-72.63824479,, RAMP-RT 90 WB TO RTS 91/5, RAMP-RT 90 EB TO RTS 91/5,3.0,CHEV,TAHK15,2010.0,,6.0,28.0,Not ejected,Non-fatal injury - Non-incapacitating,Passenger,F - Female
4136439,BROCKTON,01/16/2016,Closed,6:37 PM,1.0,0.0,PLYMOUTH,No hit and run, V1:(Collision with pedestrian),42.09980331,-71.06325108,65, OAK STREET EXTENSION,,1.0,TOYT,,2004.0,,1.0,18.0,Not ejected,No injury,Driver,F - Female
4136439,BROCKTON,01/16/2016,Closed,6:37 PM,1.0,0.0,PLYMOUTH,No hit and run, V1:(Collision with pedestrian),42.09980331,-71.06325108,65, OAK STREET EXTENSION,,,,,,,2.0,72.0,,Non-fatal injury - Incapacitating,Vulnerable User,M - Male
4136512,DUXBURY,01/17/2016,Closed,2:47 PM,3.0,0.0,PLYMOUTH,No hit and run," V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),(Collision with utility pole) V3:(Collision with motor vehicle in traffic)",42.02725654,-70.73737861,, WINTER ST / KINGSTOWN WAY,,1.0,FORD,,2003.0,,1.0,80.0,Not ejected,Non-fatal injury - Possible,Driver,M - Male
4136512,DUXBURY,01/17/2016,Closed,2:47 PM,3.0,0.0,PLYMOUTH,No hit and run," V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),(Collision with utility pole) V3:(Collision with motor vehicle in traffic)",42.02725654,-70.73737861,, WINTER ST / KINGSTOWN WAY,,2.0,JEEP,,2006.0,,2.0,81.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4136512,DUXBURY,01/17/2016,Closed,2:47 PM,3.0,0.0,PLYMOUTH,No hit and run," V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),(Collision with utility pole) V3:(Collision with motor vehicle in traffic)",42.02725654,-70.73737861,, WINTER ST / KINGSTOWN WAY,,3.0,HOND,,2013.0,,3.0,66.0,Not ejected,Non-fatal injury - Possible,Driver,M - Male
4137391,ATTLEBORO,01/19/2016,Closed,9:16 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.90793004,-71.35746343,999, NEWPORT AVE Rte 1A S,,1.0,CHEVY,,2008.0,(720CMR906/B),1.0,62.0,Not ejected,No injury,Driver,M - Male
4137391,ATTLEBORO,01/19/2016,Closed,9:16 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.90793004,-71.35746343,999, NEWPORT AVE Rte 1A S,,2.0,BUICK,,2003.0,,2.0,76.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4137392,ATTLEBORO,01/19/2016,Closed,3:50 PM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.89903178,-71.35518157,, COLLINS ST / NEWPORT AVE Rte 1A S,,1.0,PONT,,2004.0,,1.0,83.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4137392,ATTLEBORO,01/19/2016,Closed,3:50 PM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.89903178,-71.35518157,, COLLINS ST / NEWPORT AVE Rte 1A S,,2.0,HYUN,ELANTR,12.0,,2.0,26.0,Not ejected,No injury,Driver,F - Female
4137510,WELLESLEY,01/18/2016,Closed,3:35 PM,1.0,0.0,NORFOLK,No hit and run, V1:(Collision with pedestrian),42.30447664,-71.32534034,, WORCESTER ST / OVERBROOK DR,,1.0,TOYT,,2014.0,,1.0,56.0,Not ejected,No injury,Driver,F - Female
4137510,WELLESLEY,01/18/2016,Closed,3:35 PM,1.0,0.0,NORFOLK,No hit and run, V1:(Collision with pedestrian),42.30447664,-71.32534034,, WORCESTER ST / OVERBROOK DR,,,,,,,2.0,50.0,,Non-fatal injury - Incapacitating,Vulnerable User,M - Male
4137960,ANDOVER,01/15/2016,Closed,12:57 AM,1.0,0.0,ESSEX,No hit and run, V1:(Overturn/rollover),,,, Rte 495 S, UNKNOWN Rte NTERS,1.0,MITSUBISHI,,2003.0,"(89 4A),(90 13A),(90 17 A),(90 24 E)",1.0,34.0,Partially ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4137986,EVERETT,01/17/2016,Closed,8:45 PM,4.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic),42.40193905,-71.06112731,, REVERE BEACH PARKWAY Rte 16 E, RAMP-RT 99 (SWEETSER CIR) TO RT 16 EB,1.0,TOYOTA,,2005.0,,1.0,23.0,Not ejected,No injury,Driver,M - Male
4137986,EVERETT,01/17/2016,Closed,8:45 PM,4.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic),42.40193905,-71.06112731,, REVERE BEACH PARKWAY Rte 16 E, RAMP-RT 99 (SWEETSER CIR) TO RT 16 EB,1.0,TOYOTA,,2005.0,,2.0,25.0,Not ejected,No injury,Passenger,Not reported
4137986,EVERETT,01/17/2016,Closed,8:45 PM,4.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic),42.40193905,-71.06112731,, REVERE BEACH PARKWAY Rte 16 E, RAMP-RT 99 (SWEETSER CIR) TO RT 16 EB,2.0,CHRYSLER,,2003.0,,3.0,35.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4137986,EVERETT,01/17/2016,Closed,8:45 PM,4.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic),42.40193905,-71.06112731,, REVERE BEACH PARKWAY Rte 16 E, RAMP-RT 99 (SWEETSER CIR) TO RT 16 EB,2.0,CHRYSLER,,2003.0,,4.0,,Not ejected,Non-fatal injury - Incapacitating,Passenger,Not reported
4137986,EVERETT,01/17/2016,Closed,8:45 PM,4.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic) V4:(Collision with motor vehicle in traffic),42.40193905,-71.06112731,, REVERE BEACH PARKWAY Rte 16 E, RAMP-RT 99 (SWEETSER CIR) TO RT 16 EB,3.0,FORD,,2004.0,,5.0,20.0,Not applicable,No injury,Driver,M - Male
